,id,address,tower_name,building_type,rooms,garages,useful_area,latitude,longitude,point_estimate,minimum_estimate,maximum_estimate
4975,4975,"Rua Alfredo Pujol, 1844",Torre única,Apartamento,2,1,70,-23.50322520,-46.64298860,-1,-1,-1
4976,4976,"Avenida Braz Leme, 2001",Torre única,Apartamento,-1,-1,-1,-23.50455900,-46.64164900,-1,-1,-1
4977,4977,"Avenida Braz Leme, 2001",Torre única,Apartamento,-1,-1,-1,-23.50455900,-46.64164900,-1,-1,-1
4978,4978,"Avenida Braz Leme, 1893",Torre única,Apartamento,-1,-1,-1,-23.50476490,-46.64205870,-1,-1,-1
4979,4979,"Rua Casa Verde, 2901",Edifício Eva Serson,Apartamento,-1,-1,-1,-23.50673770,-46.66706250,-1,-1,-1
4980,4980,"Rua Casa Verde, 2901",Edifício Eva Serson,Apartamento,-1,-1,-1,-23.50673770,-46.66706250,-1,-1,-1
4981,4981,"Rua Reims, 92",Torre única,Apartamento,-1,-1,-1,-23.50836830,-46.66231220,-1,-1,-1
4982,4982,"Rua Reims, 92",Torre única,Apartamento,-1,-1,-1,-23.50836830,-46.66231220,-1,-1,-1
4983,4983,"Rua Vichy, 10",Torre única,Apartamento,-1,2,90,-23.50777990,-46.66210350,-1,-1,-1
4984,4984,"Rua Vichy, 10",Torre única,Cobertura,4,2,140,-23.50777990,-46.66210350,-1,-1,-1
4985,4985,"Rua Vichy, 44",Torre única,Apartamento,3,3,140,-23.50776870,-46.66192820,-1,-1,-1
4986,4986,"Rua Vichy, 44",Torre única,Cobertura,4,4,250,-23.50776870,-46.66192820,-1,-1,-1
4987,4987,"Rua Mangaratu, 271",Torre única,Apartamento,-1,-1,-1,-23.50793890,-46.65295980,-1,-1,-1
4988,4988,"Rua Mangaratu, 271",Torre única,Apartamento,-1,-1,-1,-23.50793890,-46.65295980,-1,-1,-1
4989,4989,"Avenida Ordem e Progresso, 1030",Condomínio Maria Angélica,Apartamento,-1,-1,-1,-23.51202290,-46.66611420,-1,-1,-1
4990,4990,"Avenida Ordem e Progresso, 1030",Condomínio Maria Angélica,Apartamento,-1,-1,-1,-23.51202290,-46.66611420,-1,-1,-1
4991,4991,"Avenida Ordem e Progresso, 1084",Condomínio Maria Betânia,Apartamento,-1,-1,-1,-23.51146270,-46.66601990,-1,-1,-1
4992,4992,"Avenida Ordem e Progresso, 1084",Condomínio Maria Betânia,Apartamento,-1,-1,-1,-23.51146270,-46.66601990,-1,-1,-1
4993,4993,"Avenida Ordem e Progresso, 1140",Condomínio Maria Cristina,Apartamento,-1,-1,-1,-23.51087860,-46.66596820,-1,-1,-1
4994,4994,"Avenida Ordem e Progresso, 1140",Condomínio Maria Cristina,Apartamento,-1,-1,-1,-23.51087860,-46.66596820,-1,-1,-1
4995,4995,"Avenida Ordem e Progresso, 1190",Torre única,Apartamento,-1,-1,-1,-23.51011940,-46.66590820,-1,-1,-1
4996,4996,"Avenida Ordem e Progresso, 1190",Torre única,Apartamento,-1,-1,-1,-23.51011940,-46.66590820,-1,-1,-1
4997,4997,"Avenida Ordem e Progresso, 1236",Torre única,Apartamento,-1,-1,-1,-23.50993790,-46.66563910,-1,-1,-1
4998,4998,"Avenida Ordem e Progresso, 1236",Torre única,Apartamento,-1,-1,-1,-23.50993790,-46.66563910,-1,-1,-1
4999,4999,"Rua Jaguaretê, 89",Torre única,Apartamento,-1,-1,-1,-23.51029020,-46.65571120,-1,-1,-1
5000,5000,"Rua Saguairu, 559",Torre única,Apartamento,-1,-1,-1,-23.51105070,-46.65505900,-1,-1,-1
5001,5001,"Rua Saguairu, 559",Torre única,Apartamento,-1,-1,-1,-23.51105070,-46.65505900,-1,-1,-1
5002,5002,"Rua Saguairú, 511",Torre única,Apartamento,2,1,75,-23.51081530,-46.65459690,-1,-1,-1
5003,5003,"Rua Saguairú, 511",Torre única,Apartamento,3,2,98,-23.51081530,-46.65459690,-1,-1,-1
5004,5004,"Rua Jaguaretê, 177",Torre única,Apartamento,-1,-1,-1,-23.51064300,-46.65641010,-1,-1,-1
5005,5005,"Rua Jaguaretê, 267",Torre única,Apartamento,-1,-1,-1,-23.51103720,-46.65727280,-1,-1,-1
5006,5006,"Rua Saguairú, 660",Torre única,Apartamento,3,2,110,-23.51128550,-46.65596030,815211,652169,978253
5007,5007,"Rua Saguairu, 689",Torre única,Apartamento,-1,-1,-1,-23.51157340,-46.65608850,-1,-1,-1
5008,5008,"Rua Saguairu, 689",Torre única,Apartamento,-1,-1,-1,-23.51157340,-46.65608850,-1,-1,-1
5009,5009,"Rua Domingos Fasolari, 267",Torre única,Apartamento,-1,-1,-1,-23.51169000,-46.65536200,-1,-1,-1
5010,5010,"Rua Domingos Fasolari, 267",Torre única,Apartamento,-1,-1,-1,-23.51169000,-46.65536200,-1,-1,-1
5011,5011,"Rua Bernardino Fanganiello, 282",Torre única,Apartamento,2,1,60,-23.51304180,-46.65856250,-1,-1,-1
5012,5012,"Rua Antenor Guirlanda, 71",Torre única,Apartamento,3,1,80,-23.51279760,-46.65779090,-1,-1,-1
5013,5013,"Rua Antenor Guirlanda, 74",Torre única,Apartamento,-1,-1,-1,-23.51265170,-46.65765400,-1,-1,-1
5014,5014,"Rua Antenor Guirlanda, 92",Torre única,Apartamento,2,1,57,-23.51249690,-46.65774590,-1,-1,-1
5015,5015,"Rua Kiel, 55",Torre única,Apartamento,3,2,90,-23.51337700,-46.66183380,-1,-1,-1
5016,5016,"Rua Bernardino Fanganiello, 435",Torre única,Apartamento,-1,-1,-1,-23.51308740,-46.66020530,-1,-1,-1
5017,5017,"Rua Bernardino Fanganiello, 435",Torre única,Apartamento,-1,-1,-1,-23.51308740,-46.66020530,-1,-1,-1
5018,5018,"Rua Do Havre, 12",Torre única,Apartamento,-1,-1,-1,-23.51355040,-46.65894310,-1,-1,-1
5019,5019,"Rua Zanzibar, 404",Torre única,Apartamento,2,1,63,-23.51423790,-46.65703990,-1,-1,-1
5020,5020,"Rua Zanzibar, 404",Torre única,Apartamento,3,2,83,-23.51423790,-46.65703990,-1,-1,-1
5021,5021,"Rua Padre Feliciano Domingues, 346",Torre única,Apartamento,-1,-1,-1,-23.48258500,-46.70529300,-1,-1,-1
5022,5022,"Rua Rio Verde, 450",Torre única,Apartamento,2,1,47,-23.48440780,-46.70309890,-1,-1,-1
5023,5023,"Rua Rio Verde, 280",Torre única,Apartamento,2,1,56,-23.48464570,-46.70168460,-1,-1,-1
5024,5024,"Rua Porto Nacional, 60",Torre única,Apartamento,2,1,49,-23.46256940,-46.70180060,-1,-1,-1
5025,5025,"Alameda Joaquim Eugênio de Lima, 1263",Torre única,Apartamento,3,2,180,-23.57125430,-46.65590980,1989380,1690970,2287780
5026,5026,"Alameda Joaquim Eugênio de Lima, 1263",Torre única,Cobertura,4,3,360,-23.57125430,-46.65590980,3978750,3381940,4575560
5027,5027,"Avenida Rangel Pestana, 1438",Torre única,Apartamento,-1,-1,-1,-23.54558770,-46.62047820,-1,-1,-1
5028,5028,"Rua Piratininga, 201",Torre única,Apartamento,1,1,40,-23.54696020,-46.61978570,-1,-1,-1
5029,5029,"Rua Piratininga, 201",Torre única,Apartamento,2,1,52,-23.54696020,-46.61978570,-1,-1,-1
5030,5030,"Rua Piratininga, 201",Torre única,Apartamento,3,1,68,-23.54696020,-46.61978570,-1,-1,-1
5031,5031,"Rua Dona Ana Neri, 46",Torre única,Apartamento,-1,-1,-1,-23.55465080,-46.61424740,-1,-1,-1
5032,5032,"Rua Teixeira Leite, 290",Torre única,Apartamento,1,-1,75,-23.55769780,-46.62887920,-1,-1,-1
5033,5033,"Rua Teixeira Leite, 290",Torre única,Apartamento,2,-1,75,-23.55769780,-46.62887920,-1,-1,-1
5034,5034,"Rua dos Alpes, 433",Torre única,Apartamento,2,-1,72,-23.56104240,-46.62034440,483793,387034,580552
5035,5035,"Rua Augusta, 128",Torre única,Conjunto,-1,1,26,-23.55012810,-46.64744560,-1,-1,-1
5036,5036,"Rua Augusta, 128",Torre única,Conjunto,-1,1,748,-23.55012810,-46.64744560,-1,-1,-1
5037,5037,"Rua Martins Fontes, 364",Torre única,Apartamento,-1,-1,-1,-23.54972260,-46.64568070,-1,-1,-1
5038,5038,"Rua Martins Fontes, 390",Torre única,Apartamento,1,-1,59,-23.54977800,-46.64584700,372270,316429,428110
5039,5039,"Rua Martins Fontes, 268",Torre única,Apartamento,1,-1,35,-23.54947280,-46.64501390,255556,217223,293889
5040,5040,"Rua Martins Fontes, 248",Torre única,Apartamento,3,1,191,-23.54942460,-46.64473060,1330270,1130730,1529810
5041,5041,"Rua Martins Fontes, 164",Torre única,Apartamento,1,-1,30,-23.54840850,-46.64424840,213018,181065,244970
5042,5042,"Rua Martins Fontes, 164",Torre única,Apartamento,2,2,155,-23.54840850,-46.64424840,1100590,935503,1265680
5043,5043,"Rua Nestor Pestana, 237",Torre única,Apartamento,-1,-1,-1,-23.54948770,-46.64587610,-1,-1,-1
5044,5044,"Rua Nestor Pestana, 187",Torre única,Apartamento,4,6,322,-23.54919590,-46.64547690,-1,-1,-1
5045,5045,"Rua Martins Fontes, 404",Torre única,Apartamento,-1,-1,-1,-23.55000200,-46.64592800,-1,-1,-1
5046,5046,"Rua Avanhandava, 40",Torre única,Apartamento,1,-1,120,-23.55013300,-46.64517950,1088500,903453,1284430
5047,5047,"Rua Martins Fontes, 379",Torre única,Apartamento,3,1,62,-23.54997760,-46.64565240,-1,-1,-1
5048,5048,"Rua Martins Fontes, 379",Torre única,Apartamento,2,1,77,-23.54997760,-46.64565240,-1,-1,-1
5049,5049,"Rua Avanhandava, 103",Torre única,Apartamento,2,-1,110,-23.55061390,-46.64515920,997790,828166,1177390
5050,5050,"Avenida Nove de Julho, 556",Torre única,Apartamento,-1,-1,-1,-23.55028200,-46.64363800,-1,-1,-1
5051,5051,"Rua Martins Fontes, 175",Torre única,Apartamento,1,-1,47,-23.54915130,-46.64388230,-1,-1,-1
5052,5052,"Avenida Nove de Julho, 707",Torre única,Apartamento,-1,-1,-1,-23.55114600,-46.64507600,-1,-1,-1
5053,5053,"Avenida Nove de Julho, 3018",Torre única,Apartamento,3,2,151,-23.56680000,-46.65911700,1380020,1173020,1587020
5054,5054,"Avenida Nove de Julho, 1101",Torre única,Apartamento,2,1,54,-23.55329850,-46.64768290,491433,417718,565148
5055,5055,"Rua Manoel Dutra, 400",Torre única,Apartamento,2,1,120,-23.55539770,-46.64560520,-1,-1,-1
5056,5056,"Rua Treze de Maio, 95",Torre única,Apartamento,2,1,87,-23.55393530,-46.64679170,463872,408208,524176
5057,5057,"Rua Santo Amaro, 271",Torre única,Apartamento,-1,-1,-1,-23.55215400,-46.64039500,-1,-1,-1
5058,5058,"Rua Santo Amaro, 766",Hilma,Apartamento,1,-1,74,-23.55631510,-46.63993680,766496,636192,904465
5059,5059,"Rua Conselheiro Ramalho, 104",Torre única,Apartamento,1,-1,37,-23.55266510,-46.64500720,545889,453088,644149
5060,5060,"Rua Martinho Prado, 191",Torre única,Apartamento,2,-1,110,-23.55030170,-46.64615180,997790,828166,1177390
5061,5061,"Rua Martinho Prado, 127",Torre única,Apartamento,-1,-1,-1,-23.55087380,-46.64596250,-1,-1,-1
5062,5062,"Rua Conselheiro Ramalho, 344",Torre única,Apartamento,-1,-1,-1,-23.55484060,-46.64476620,-1,-1,-1
5063,5063,"Alameda Barros, 283",Torre única,Apartamento,1,-1,40,-23.53720400,-46.65402400,399213,339331,459095
5064,5064,"Alameda Barros, 283",Torre única,Apartamento,2,-1,70,-23.53720400,-46.65402400,698622,593829,803416
5065,5065,"Alameda Barros, 101",Torre única,Apartamento,2,1,78,-23.53811830,-46.65252890,650718,553110,748326
5066,5066,"Alameda Barros, 75",Torre única,Apartamento,2,1,75,-23.53825220,-46.65236420,726422,617458,835385
5067,5067,"Alameda Barros, 399",A - MINORCA,Apartamento,3,3,125,-23.53699820,-46.65514030,1162030,987729,1336340
5068,5068,"Alameda Barros, 399",A - MINORCA,Apartamento,3,1,170,-23.53699820,-46.65514030,1580370,1343310,1817420
5069,5069,"Alameda Barros, 399",B - MAJORCA,Apartamento,2,1,121,-23.53699820,-46.65514030,1124850,956122,1293580
5070,5070,"Alameda Barros, 399",B - MAJORCA,Apartamento,4,2,168,-23.53699820,-46.65514030,1561770,1327510,1796040
5071,5071,"Alameda Barros, 399",B - MAJORCA,Cobertura,4,3,270,-23.53699820,-46.65514030,2509990,2133490,2886490
5072,5072,"Rua Martim Francisco, 196",Torre única,Apartamento,2,-1,64,-23.53894150,-46.65221830,564779,480062,649496
5073,5073,"Alameda Barros, 150",Torre única,Apartamento,1,1,40,-23.53771800,-46.65288300,353717,300659,406774
5074,5074,"Alameda Barros, 200",Torre única,Apartamento,1,-1,50,-23.53733100,-46.65302900,445389,378581,512198
5075,5075,"Alameda Barros, 200",Torre única,Apartamento,2,-1,62,-23.53733100,-46.65302900,552283,469440,635125
5076,5076,"Alameda Barros, 142",Torre única,Apartamento,1,1,57,-23.53763800,-46.65268600,548276,466035,630518
5077,5077,"Alameda Barros, 26",Torre única,Apartamento,1,-1,68,-23.53835400,-46.65185000,736747,611500,869362
5078,5078,"Rua Martim Francisco, 334",Torre única,Apartamento,1,-1,41,-23.53974430,-46.65322240,459462,381353,542165
5079,5079,"Rua Martim Francisco, 334",Torre única,Apartamento,1,1,44,-23.53974430,-46.65322240,493081,409257,581836
5080,5080,"Rua Fortunato, 20",Torre única,Apartamento,2,-1,110,-23.53907100,-46.65144450,911229,774545,1047910
5081,5081,"Rua Martim Francisco, 159",Torre única,Apartamento,1,-1,36,-23.53880510,-46.65183480,295655,251307,340004
5082,5082,"Rua Martim Francisco, 159",Torre única,Apartamento,2,1,86,-23.53880510,-46.65183480,706288,600345,812231
5083,5083,"Rua Martim Francisco, 285",Torre única,Apartamento,2,-1,73,-23.53962220,-46.65257580,818066,678995,965318
5084,5084,"Rua das Palmeiras, 114",Torre única,Apartamento,-1,-1,-1,-23.53804250,-46.65028020,-1,-1,-1
5085,5085,"Rua Jaguaribe, 760",Torre única,Apartamento,2,-1,114,-23.54148400,-46.65539000,1277530,1060350,1507480
5086,5086,"Rua Jaguaribe, 768",Torre única,Apartamento,2,-1,88,-23.54136090,-46.65540780,986162,818514,1163670
5087,5087,"Rua Martim Francisco, 448",Torre única,Apartamento,2,1,125,-23.54060230,-46.65383370,1400800,1162660,1652940
5088,5088,"Rua Martim Francisco, 420",Torre única,Apartamento,1,-1,46,-23.54048510,-46.65361820,515494,427860,608283
5089,5089,"Rua Martim Francisco, 420",Torre única,Apartamento,1,-1,60,-23.54048510,-46.65361820,672383,558078,793412
5090,5090,"Rua Martim Francisco, 420",Torre única,Apartamento,2,-1,100,-23.54048510,-46.65361820,1120640,930130,1322350
5091,5091,"Rua Jaguaribe, 624",Torre única,Apartamento,1,-1,83,-23.54158330,-46.65402910,602683,512280,693085
5092,5092,"Rua Jaguaribe, 624",Torre única,Apartamento,2,-1,100,-23.54158330,-46.65402910,726124,617205,835042
5093,5093,"Rua Jaguaribe, 642",Torre única,Apartamento,2,-1,70,-23.54152080,-46.65414090,784447,651091,925647
5094,5094,"Rua Martim Francisco, 445",Torre única,Apartamento,2,-1,70,-23.54073990,-46.65370390,619304,526409,712200
5095,5095,"Rua Martim Francisco, 375",Torre única,Apartamento,2,-1,105,-23.54027000,-46.65317410,1176670,976636,1388470
5096,5096,"Rua Aureliano Coutinho, 18",Torre única,Apartamento,2,-1,82,-23.54018680,-46.65278490,918924,762707,1084330
5097,5097,"Rua Aureliano Coutinho, 18",Torre única,Apartamento,3,-1,96,-23.54018680,-46.65278490,1075810,892925,1269460
5098,5098,"Rua Fortunato, 230",Torre única,Apartamento,2,-1,106,-23.54094680,-46.65205700,1187880,985938,1401690
5099,5099,"Rua Canuto Do Val, 147",Torre única,Apartamento,3,-1,154,-23.54036620,-46.65193020,1725780,1432400,2036420
5100,5100,"Rua Fortunato, 291",Torre única,Apartamento,1,-1,36,-23.54146470,-46.65212590,403430,334847,476047
5101,5101,"Rua Jaguaribe, 382",Torre única,Apartamento,1,1,55,-23.54159230,-46.65156360,465527,395698,535356
5102,5102,"Rua Jaguaribe, 370",Torre única,Apartamento,2,-1,75,-23.54166720,-46.65149540,840479,697598,991765
5103,5103,"Rua Dona Veridiana, 220",Torre única,Apartamento,3,1,110,-23.53464140,-46.65901150,880654,748556,1012750
5104,5104,"Rua Dona Veridiana, 220",Torre única,Apartamento,3,1,188,-23.53464140,-46.65901150,1505120,1279350,1730880
5105,5105,"Rua Dona Veridiana, 192",Torre única,Apartamento,1,-1,58,-23.54134370,-46.65078510,566394,481435,651354
5106,5106,"Rua Dona Veridiana, 82",Torre única,Apartamento,3,1,143,-23.54030960,-46.65058820,1602510,1330090,1890970
5107,5107,"Rua Fortunato, 89",Torre única,Apartamento,2,-1,50,-23.53969110,-46.65148210,560319,465065,661177
5108,5108,"Rua Dona Veridiana, 64",Torre única,Apartamento,1,1,43,-23.54016410,-46.65054550,507799,431629,583968
5109,5109,"Rua Dona Veridiana, 64",Torre única,Cobertura,1,2,65,-23.54016410,-46.65054550,767602,652462,882743
5110,5110,"Rua Jaguaribe, 429",Torre única,Apartamento,2,-1,60,-23.54178900,-46.65205180,510971,434326,587617
5111,5111,"Rua Jaguaribe, 479",Torre única,Apartamento,1,-1,50,-23.54191060,-46.65255520,434687,369484,499890
5112,5112,"Rua Jaguaribe, 479",Torre única,Apartamento,1,-1,80,-23.54191060,-46.65255520,695499,591174,799824
5113,5113,"Rua Jaguaribe, 511",Torre única,Apartamento,1,-1,53,-23.54172150,-46.65287680,593938,492969,700847
5114,5114,"Rua Aureliano Coutinho, 195",Torre única,Apartamento,2,-1,88,-23.54176720,-46.65307540,986162,818514,1163670
5115,5115,"Rua Dona Veridiana, 107",Torre única,Apartamento,2,1,64,-23.54059100,-46.65041370,717209,595283,846306
5116,5116,"Rua Dona Veridiana, 77",Torre única,Apartamento,1,-1,62,-23.54031370,-46.65031940,552313,469466,635160
5117,5117,"Rua Jaguaribe, 252",Torre única,Apartamento,2,-1,47,-23.54165490,-46.65025200,453641,385595,521687
5118,5118,"Rua Jaguaribe, 252",Torre única,Apartamento,2,1,80,-23.54165490,-46.65025200,772155,656332,887979
5119,5119,"Rua Frederico Abranches, 233",Torre única,Apartamento,2,1,40,23.53998500,-46.64968500,345235,293450,397020
5120,5120,"Rua Frederico Abranches, 235",Torre única,Apartamento,-1,-1,-1,-23.54003900,-46.64980650,-1,-1,-1
5121,5121,"Rua Dona Veridiana, 81",Torre única,Apartamento,2,-1,83,-23.54031770,-46.65042400,930130,772008,1097550
5122,5122,"Rua Dona Veridiana, 115",Torre única,Apartamento,2,1,55,-23.54077130,-46.65041450,462664,407144,522810
5123,5123,"Rua Dona Veridiana, 115",Torre única,Cobertura,2,1,70,-23.54077130,-46.65041450,588845,518183,665395
5124,5124,"Rua Frederico Abranches, 241",Torre única,Apartamento,2,-1,73,-23.53992600,-46.64982000,790920,656463,933285
5125,5125,"Rua Frederico Abranches, 168",Torre única,Apartamento,-1,-1,-1,-23.54025150,-46.64917810,-1,-1,-1
5126,5126,"Rua Frederico Abranches, 35",Torre única,Apartamento,3,-1,280,-23.54109090,-46.64822880,3263630,2708810,3851080
5127,5127,"Rua Jaguaribe, 102",Torre única,Apartamento,1,1,45,-23.54169270,-46.64884800,504287,418558,595059
5128,5128,"Rua Martinico Prado, 481",Torre única,Apartamento,2,1,84,-23.54263300,-46.65612320,690525,586946,794104
5129,5129,"Rua Martinico Prado, 481",Torre única,Apartamento,3,1,169,-23.54263300,-46.65612320,1389270,1180880,1597660
5130,5130,"Rua Martim Francisco, 764",Torre única,Apartamento,2,1,85,-23.54331010,-46.65464470,952543,790610,1124000
5131,5131,"Rua Martinico Prado, 451",Torre única,Apartamento,2,1,125,-23.54276900,-46.65587700,1400800,1162660,1652940
5132,5132,"Rua Martim Francisco, 715",Torre única,Apartamento,2,-1,112,-23.54284140,-46.65444530,1255120,1041750,1481040
5133,5133,"Rua Martinico Prado, 305",Torre única,Apartamento,3,1,120,-23.54276980,-46.65429950,1053740,895681,1211800
5134,5134,"Rua Martinico Prado, 305",Torre única,Apartamento,3,1,148,-23.54276980,-46.65429950,1299620,1104670,1494560
5135,5135,"Rua Aureliano Coutinho, 338",Torre única,Apartamento,2,2,80,-23.54301510,-46.65330120,896511,744104,1057880
5136,5136,"Rua Amaral Gurgel, 20",Torre única,Apartamento,1,-1,50,-23.54205100,-46.64790300,-1,-1,-1
5137,5137,"Rua Amaral Gurgel, 20",Torre única,Apartamento,1,-1,58,-23.54205100,-46.64790300,-1,-1,-1
5138,5138,"Rua Amaral Gurgel, 20",Torre única,Apartamento,2,-1,76,-23.54205100,-46.64790300,-1,-1,-1
5139,5139,"Rua Rego Freitas, 46",Torre única,Apartamento,-1,-1,-1,-23.54216690,-46.64672600,-1,-1,-1
5140,5140,"Laruag Do Arouche, 252",Torre única,Apartamento,-1,-1,-1,-23.54026830,-46.64555820,-1,-1,-1
5141,5141,"Rua Dona Veridiana, 524",Torre única,Apartamento,2,-1,70,-23.54087170,-46.65068050,416559,354075,479043
5142,5142,"Rua Dona Veridiana, 524",Torre única,Apartamento,3,2,137,-23.54087170,-46.65068050,815266,692976,937556
5143,5143,"Rua Gal Jardim, 630",Torre única,Apartamento,2,1,87,-23.54452150,-46.65066740,733637,623592,843683
5144,5144,"Rua Dr Vila Nova, 72",Torre única,Apartamento,3,-1,124,-23.54439300,-46.65035540,809781,688314,931248
5145,5145,"Rua Gal Jardim, 662",Torre única,Apartamento,3,1,126,-23.54451490,-46.65104530,1412000,1171960,1666170
5146,5146,"Rua Gal Jardim, 688",Torre única,Apartamento,2,-1,70,-23.54452650,-46.65127900,784447,651091,925647
5147,5147,"Rua Gal Jardim, 712",Torre única,Apartamento,2,1,56,-23.54450540,-46.65146500,627558,520873,740518
5148,5148,"Rua Dona Veridiana, 573",Torre única,Apartamento,1,-1,30,-23.54450130,-46.65175520,336192,279039,396706
5149,5149,"Rua Dr Vila Nova, 35",Torre única,Apartamento,1,-1,43,-23.54410000,-46.65031160,481875,399956,568612
5150,5150,"Rua Dr Vila Nova, 35",Torre única,Apartamento,1,-1,49,-23.54410000,-46.65031160,549113,455764,647953
5151,5151,"Rua Gal Jardim, 478",Torre única,Apartamento,-1,-1,-1,-23.54463240,-46.64920320,-1,-1,-1
5152,5152,"Rua Gal Jardim, 673",Torre única,Apartamento,1,-1,37,-23.54466370,-46.65123430,-1,-1,-1
5153,5153,"Rua Gal Jardim, 647",Torre única,Apartamento,2,1,80,-23.54469730,-46.65091070,700836,595711,805962
5154,5154,"Rua Dr Vila Nova, 305",Torre única,Apartamento,2,1,70,-23.54644920,-46.65038780,592282,503440,681124
5155,5155,"Rua Dr Vila Nova, 305",Torre única,Apartamento,2,1,80,-23.54644920,-46.65038780,676894,575360,778428
5156,5156,"Rua Dr Vila Nova, 199",Três Américas,Apartamento,1,1,50,-23.54557190,-46.65022710,560319,465065,661177
5157,5157,"Rua Dr Vila Nova, 199",Três Américas,Apartamento,1,1,65,-23.54557190,-46.65022710,728415,604584,859530
5158,5158,"Rua Dr Vila Nova, 199",Três Américas,Apartamento,2,1,100,-23.54557190,-46.65022710,1120640,930130,1322350
5159,5159,"Rua Dr Vila Nova, 199",Três Américas,Apartamento,3,1,246,-23.54557190,-46.65022710,2756770,2288120,3252990
5160,5160,"Rua Dr Vila Nova, 327",Torre única,Apartamento,1,-1,24,-23.54673700,-46.65021750,268953,223231,317365
5161,5161,"Rua Dr Vila Nova, 327",Torre única,Apartamento,1,-1,38,-23.54673700,-46.65021750,425843,353449,502494
5162,5162,"Rua Cunha Horta, 83",Torre única,Apartamento,-1,-1,-1,-23.54626900,-46.64875300,-1,-1,-1
5163,5163,"Rua Rego Freitas, 527",Torre única,Apartamento,-1,-1,-1,-23.54646950,-46.64658770,-1,-1,-1
5164,5164,"Alameda Ribeiro da Silva, 452",Torre única,Apartamento,-1,-1,-1,-23.53135230,-46.64775370,-1,-1,-1
5165,5165,"Alameda Eduardo Prado, 229",Torre única,Apartamento,-1,-1,-1,-23.52972940,-46.64774500,-1,-1,-1
5166,5166,"Alameda Glete, 541",Torre única,Apartamento,-1,-1,-1,-23.53489630,-46.64632420,-1,-1,-1
5167,5167,"Avenida Rio Branco, 958",Torre única,Apartamento,1,-1,88,-23.53509790,-46.64301090,-1,-1,-1
